priority,status,id,brand,model,year,title,detail,fileUrl
"3","confirmation_non_pdf","cmos56e0m019gmjkh90ter6kr","KTM","690 SMC ingles","2012","Manual de Servico KTM 690 SMC ingles","Needs confirmation form","https://drive.google.com/file/d/10dj0cOw-aB4LQ73q7fV4Wp9kDd_O9dYb/view"
"3","confirmation_non_pdf","cmos55zlm019emjkhnnas3ac2","KTM","690 SMC ingles","2010","Manual de Servico KTM 690 SMC ingles","Needs confirmation form","https://drive.google.com/file/d/1Jj9yQWxhKMnk6veV9m1lxpnAfcPpXEEJ/view"
"3","confirmation_non_pdf","cmos55rz1019dmjkhllzx5hc6","KTM","690 SMC ingles","2009","Manual de Servico KTM 690 SMC ingles","Needs confirmation form","https://drive.google.com/file/d/1dqSITPFiu19yoYPBEsSi0yGwRDoLTgeq/view"
"3","confirmation_non_pdf","cmos5btz301aemjkheq9sd429","KTM","790 ingles","2018","Manual de Servico KTM 790 ingles","Needs confirmation form","https://drive.google.com/file/d/1MUaTgwZqCKYjTGIAbccwicbNdmzHf8E1/view"
"3","confirmation_non_pdf","cmos5cdea01ahmjkhm9xgsfef","KTM","Freeride 350 ingles","2012","Manual de Servico KTM Freeride 350 ingles","Needs confirmation form","https://drive.google.com/file/d/1MWcT1AdBpJkc_HEFwp81qEOOIutVsA9_/view"
"3","confirmation_non_pdf","cmos5ci5401aimjkhjx2iivxf","KTM","Freeride 350 ingles","2013","Manual de Servico KTM Freeride 350 ingles","Needs confirmation form","https://drive.google.com/file/d/1w-YpaEAjF8GB6XkwbhRijYqiPAqmfLpw/view"
"3","confirmation_non_pdf","cmos5covi01ajmjkhzzrwg6ue","KTM","RC 125 ingles","2014","Manual de Servico KTM RC 125 ingles","Needs confirmation form","https://drive.google.com/file/d/1HTWZXoN04zAiKWdjHf0qOwCaXPoKvvut/view"
"3","confirmation_non_pdf","cmos5ctt801akmjkh4gmbjdsn","KTM","RC 390 ingles","2014","Manual de Servico KTM RC 390 ingles","Needs confirmation form","https://drive.google.com/file/d/1hHBonElt8OboulsWWr0s-byAW_oQ6gB3/view"
"3","confirmation_non_pdf","cmos5d8rg01ammjkhh9tgpt8k","KTM","RC8 1190 ingles","2009","Manual de Servico KTM RC8 1190 ingles","Needs confirmation form","https://drive.google.com/file/d/1DIjB6iOS5e97L99Qytle5YxiKsQEh9kk/view"
"3","confirmation_non_pdf","cmos5dftc01anmjkh6oecgr5d","KTM","RC8 1190 ingles","2010","Manual de Servico KTM RC8 1190 ingles","Needs confirmation form","https://drive.google.com/file/d/1Fpc_Ghv_2A_pvMEi3OSXPgVDXnaF0h14/view"
"3","confirmation_non_pdf","cmos5dkha01aomjkhsi767zos","KTM","RC8 1190 ingles","2011","Manual de Servico KTM RC8 1190 ingles","Needs confirmation form","https://drive.google.com/file/d/1rFBf8poBbl4P5oBkmg9e3vgj-WSrJEgc/view"
"3","confirmation_non_pdf","cmos5dpjq01apmjkho9jwucul","KTM","RC8 R 1190 ingles","2012","Manual de Servico KTM RC8 R 1190 ingles","Needs confirmation form","https://drive.google.com/file/d/1MOTZG855urvBfPxFeluj3gPVQqR21PbH/view"
"3","downloadable_now","cmos6dnlg01gtmjkhu7fpxiug","Referência","327757649 030 de resistencia eletrica de bobinas originais pdf 1","2000","Manual de Servico Referência 327757649 030 de resistencia eletrica de bobinas originais pdf 1","Drive returned downloadable PDF","https://drive.google.com/file/d/1dym0Za5jMF6xvbw0qGhF7KqGkhftqgCx/view"
"3","downloadable_now","cmos6dbll01grmjkhban521zx","Referência","6 0775 oleo bengala 1","1921","Manual de Servico Referência 6 0775 oleo bengala 1","Drive returned downloadable PDF","https://drive.google.com/file/d/1RVSZAUChdb4MT30wgh4PWeLQRPPWPerg/view"
"3","downloadable_now","cmos6dz2i01gvmjkh47b05xx4","Referência","BOBINAS SERVITEC","2000","Manual de Servico Referência BOBINAS SERVITEC","Drive returned downloadable PDF","https://drive.google.com/file/d/1r2fTb7cAmtDNIGoolL-v1KfC9Ak5JWma/view"
"3","confirmation_non_pdf","cmos5kwmf01bxmjkhw86d9jov","Royal Enfield","350 21 22 ingles","2000","Manual de Servico Royal Enfield 350 21 22 ingles","Needs confirmation form","https://drive.google.com/file/d/1WJPZPBEH0xNFK13IDlnv1BjOYQ8tYFnw/view"
"3","confirmation_non_pdf","cmos5l3g901bymjkh22fkj4fy","Royal Enfield","350 21 22 portugues","2000","Manual de Servico Royal Enfield 350 21 22 portugues","Needs confirmation form","https://drive.google.com/file/d/13atdc6RsTVhFj8a8-FmXwBiHu5NUGQ04/view"
"3","confirmation_non_pdf","cmos5lsmj01c2mjkh9c4494h4","Royal Enfield","650 650 18 19 ingles","2000","Manual de Servico Royal Enfield 650 650 18 19 ingles","Needs confirmation form","https://drive.google.com/file/d/1yamNRjAtCQfhj8VQezW4DdmMLRg2kIun/view"
"3","confirmation_non_pdf","cmos5q5mf01csmjkhi7zxs7nk","Suzuki","DL 1050 rc XT ingles","2021","Manual de Servico Suzuki DL 1050 rc XT ingles","Needs confirmation form","https://drive.google.com/file/d/11b-I0sQRLeMlY9ZxKhILGG4SurvdidFa/view"
"3","confirmation_non_pdf","cmos5xy2501e4mjkh06rtkgbn","Suzuki","GSXR 1300 Hayabusa Gen 3 ingles","2021","Manual de Servico Suzuki GSXR 1300 Hayabusa Gen 3 ingles","Needs confirmation form","https://drive.google.com/file/d/1p5Wygl1GAsAob6jTtBWu_WYokGacrPAc/view"
"3","confirmation_non_pdf","cmos5z93801ebmjkhffljmk2d","Suzuki","INTRUDER VS1400 88 04 ingles","2000","Manual de Servico Suzuki INTRUDER VS1400 88 04 ingles","Needs confirmation form","https://drive.google.com/file/d/1LqPfjD9YuNvecpdrRQRWFXizeIC9wliV/view"
"3","confirmation_non_pdf","cmos5z2fv01eamjkh1h0vrr63","Suzuki","INTRUDER VS800GL VS700GL 04 ingles","1987","Manual de Servico Suzuki INTRUDER VS800GL VS700GL 04 ingles","Needs confirmation form","https://drive.google.com/file/d/1xvs1baZmn4FFhzmjcYw03haxIOeOncq9/view"
"3","confirmation_non_pdf","cmos5wlmz01dvmjkh8wtfrgp4","Suzuki","R1000 ingles","2017","Manual de Servico Suzuki R1000 ingles","Needs confirmation form","https://drive.google.com/file/d/18ACveg4EGiVST8-CIJo1vS1NlWMVlKyn/view"
"3","confirmation_non_pdf","cmos5wprh01dwmjkh16hywv68","Suzuki","R1000L7 ingles","2017","Manual de Servico Suzuki R1000L7 ingles","Needs confirmation form","https://drive.google.com/file/d/1yWuFi9QcodF5oTWelK4Y4QHrwzm7nIh4/view"
"3","confirmation_non_pdf","cmos5zlld01edmjkhuch0xdle","Suzuki","RM Z 250 ingles","2011","Manual de Servico Suzuki RM Z 250 ingles","Needs confirmation form","https://drive.google.com/file/d/1DtFYegu6fsoEz8U1oFMZDV_b8MFL_aK5/view"
"3","confirmation_non_pdf","cmos5zy4701efmjkhg0a2glmq","Suzuki","TL1000R 98 02 ingles","2000","Manual de Servico Suzuki TL1000R 98 02 ingles","Needs confirmation form","https://drive.google.com/file/d/1Buqex_nHNtfOLggr8fhURgTQi2_oa3uS/view"
"3","confirmation_non_pdf","cmos694dn01g2mjkhoa8rnfl7","Triumph","Speed 4 TT 600 02 06","2000","Manual de Servico Triumph Speed 4 TT 600 02 06","Needs confirmation form","https://drive.google.com/file/d/1j7lD8lXR8RNS3IgsEOCFhxOyxIFM_r_K/view"
"3","confirmation_non_pdf","cmos525zz018qmjkhavkujpo9","Yamaha","KTM 450 SX F XC F Factory Edition ingles","2014","Manual de Servico Yamaha KTM 450 SX F XC F Factory Edition ingles","Needs confirmation form","https://drive.google.com/file/d/11M60_XjrkkQ3027uT74JTYi1yTnx1yUv/view"
